date,service,region,team,env,cost_usd,project_id
2025-09-06,Cloud SQL,us-central1,Database,prod,54.68,cloudgaze-prod-99
2025-09-06,Cloud SQL,us-central1,Database,staging,19.92,cloudgaze-prod-99
2025-09-06,Cloud Storage,us-central1,Data,prod,17.49,cloudgaze-prod-99
2025-09-06,Kubernetes Engine,europe-west1,DevOps,prod,58.46,cloudgaze-prod-99
2025-09-06,Kubernetes Engine,europe-west1,DevOps,staging,29.26,cloudgaze-prod-99
2025-09-06,BigQuery,us-central1,Data,prod,17.03,cloudgaze-prod-99
2025-09-07,Compute Engine,us-central1,Backend,prod,46.61,cloudgaze-prod-99
2025-09-07,Compute Engine,us-central1,Backend,dev,12.19,cloudgaze-prod-99
2025-09-07,Cloud SQL,us-central1,Database,prod,57.53,cloudgaze-prod-99
2025-09-07,Cloud SQL,us-central1,Database,staging,20.29,cloudgaze-prod-99
2025-09-07,Cloud Storage,us-central1,Data,prod,16.46,cloudgaze-prod-99
2025-09-07,Kubernetes Engine,europe-west1,DevOps,prod,69.78,cloudgaze-prod-99
2025-09-07,Kubernetes Engine,europe-west1,DevOps,staging,26.5,cloudgaze-prod-99
2025-09-07,BigQuery,us-central1,Data,prod,36.24,cloudgaze-prod-99
2025-09-08,Compute Engine,us-central1,Backend,prod,33.33,cloudgaze-prod-99
2025-09-08,Compute Engine,us-central1,Backend,dev,13.48,cloudgaze-prod-99
2025-09-08,Cloud SQL,us-central1,Database,prod,51.84,cloudgaze-prod-99
2025-09-08,Cloud SQL,us-central1,Database,staging,19.65,cloudgaze-prod-99
2025-09-08,Cloud Storage,us-central1,Data,prod,16.65,cloudgaze-prod-99
2025-09-08,Kubernetes Engine,europe-west1,DevOps,prod,67.1,cloudgaze-prod-99
2025-09-08,Kubernetes Engine,europe-west1,DevOps,staging,29.14,cloudgaze-prod-99
2025-09-08,BigQuery,us-central1,Data,prod,21.92,cloudgaze-prod-99
2025-09-09,Compute Engine,us-central1,Backend,prod,42.84,cloudgaze-prod-99
2025-09-09,Compute Engine,us-central1,Backend,dev,10.51,cloudgaze-prod-99
2025-09-09,Cloud SQL,us-central1,Database,prod,54.21,cloudgaze-prod-99
2025-09-09,Cloud SQL,us-central1,Database,staging,22.23,cloudgaze-prod-99
2025-09-09,Cloud Storage,us-central1,Data,prod,18.21,cloudgaze-prod-99
2025-09-09,Kubernetes Engine,europe-west1,DevOps,prod,55.85,cloudgaze-prod-99
2025-09-09,Kubernetes Engine,europe-west1,DevOps,staging,26.54,cloudgaze-prod-99
2025-09-09,BigQuery,us-central1,Data,prod,24.14,cloudgaze-prod-99
2025-09-10,Compute Engine,us-central1,Backend,prod,40.71,cloudgaze-prod-99
2025-09-10,Compute Engine,us-central1,Backend,dev,12.51,cloudgaze-prod-99
2025-09-10,Cloud SQL,us-central1,Database,prod,54.78,cloudgaze-prod-99
2025-09-10,Cloud SQL,us-central1,Database,staging,19.25,cloudgaze-prod-99
2025-09-10,Cloud Storage,us-central1,Data,prod,15.71,cloudgaze-prod-99
2025-09-10,Kubernetes Engine,europe-west1,DevOps,prod,55.55,cloudgaze-prod-99
2025-09-10,Kubernetes Engine,europe-west1,DevOps,staging,27.42,cloudgaze-prod-99
2025-09-10,BigQuery,us-central1,Data,prod,28.8,cloudgaze-prod-99
2025-09-11,Compute Engine,us-central1,Backend,prod,39.53,cloudgaze-prod-99
2025-09-11,Compute Engine,us-central1,Backend,dev,13.82,cloudgaze-prod-99
2025-09-11,Cloud SQL,us-central1,Database,prod,51.39,cloudgaze-prod-99
2025-09-11,Cloud SQL,us-central1,Database,staging,16.86,cloudgaze-prod-99
2025-09-11,Cloud Storage,us-central1,Data,prod,15.84,cloudgaze-prod-99
2025-09-11,Kubernetes Engine,europe-west1,DevOps,prod,63.54,cloudgaze-prod-99
2025-09-11,Kubernetes Engine,europe-west1,DevOps,staging,24.36,cloudgaze-prod-99
2025-09-11,BigQuery,us-central1,Data,prod,18.42,cloudgaze-prod-99
2025-09-12,Compute Engine,us-central1,Backend,prod,44.95,cloudgaze-prod-99
2025-09-12,Compute Engine,us-central1,Backend,dev,13.76,cloudgaze-prod-99
2025-09-12,Cloud SQL,us-central1,Database,prod,52.31,cloudgaze-prod-99
2025-09-12,Cloud SQL,us-central1,Database,staging,21.73,cloudgaze-prod-99
2025-09-12,Cloud Storage,us-central1,Data,prod,16.79,cloudgaze-prod-99
2025-09-12,Kubernetes Engine,europe-west1,DevOps,prod,63.66,cloudgaze-prod-99
2025-09-12,Kubernetes Engine,europe-west1,DevOps,staging,27.13,cloudgaze-prod-99
2025-09-12,BigQuery,us-central1,Data,prod,23.88,cloudgaze-prod-99
2025-09-13,Compute Engine,us-central1,Backend,prod,44.48,cloudgaze-prod-99
2025-09-13,Compute Engine,us-central1,Backend,dev,12.49,cloudgaze-prod-99
2025-09-13,Cloud SQL,us-central1,Database,prod,52.28,cloudgaze-prod-99
2025-09-13,Cloud SQL,us-central1,Database,staging,20.59,cloudgaze-prod-99
2025-09-13,Cloud Storage,us-central1,Data,prod,15.38,cloudgaze-prod-99
2025-09-13,Kubernetes Engine,europe-west1,DevOps,prod,63.45,cloudgaze-prod-99
2025-09-13,Kubernetes Engine,europe-west1,DevOps,staging,23.28,cloudgaze-prod-99
2025-09-13,BigQuery,us-central1,Data,prod,11.46,cloudgaze-prod-99
2025-09-14,Compute Engine,us-central1,Backend,prod,40.01,cloudgaze-prod-99
2025-09-14,Compute Engine,us-central1,Backend,dev,13.85,cloudgaze-prod-99
2025-09-14,Cloud SQL,us-central1,Database,prod,49.26,cloudgaze-prod-99
2025-09-14,Cloud SQL,us-central1,Database,staging,19.25,cloudgaze-prod-99
2025-09-14,Cloud Storage,us-central1,Data,prod,16.05,cloudgaze-prod-99
2025-09-14,Kubernetes Engine,europe-west1,DevOps,prod,62.81,cloudgaze-prod-99
2025-09-14,Kubernetes Engine,europe-west1,DevOps,staging,25.91,cloudgaze-prod-99
2025-09-14,BigQuery,us-central1,Data,prod,35.99,cloudgaze-prod-99
2025-09-15,Compute Engine,us-central1,Backend,prod,38.52,cloudgaze-prod-99
2025-09-15,Compute Engine,us-central1,Backend,dev,13.81,cloudgaze-prod-99
2025-09-15,Cloud SQL,us-central1,Database,prod,50.47,cloudgaze-prod-99
2025-09-15,Cloud SQL,us-central1,Database,staging,22.07,cloudgaze-prod-99
2025-09-15,Cloud Storage,us-central1,Data,prod,15.81,cloudgaze-prod-99
2025-09-15,Kubernetes Engine,europe-west1,DevOps,prod,55.78,cloudgaze-prod-99
2025-09-15,Kubernetes Engine,europe-west1,DevOps,staging,28.99,cloudgaze-prod-99
2025-09-15,BigQuery,us-central1,Data,prod,17.84,cloudgaze-prod-99
2025-09-16,Compute Engine,us-central1,Backend,prod,41.63,cloudgaze-prod-99
2025-09-16,Compute Engine,us-central1,Backend,dev,11.77,cloudgaze-prod-99
2025-09-16,Cloud SQL,us-central1,Database,prod,51.44,cloudgaze-prod-99
2025-09-16,Cloud SQL,us-central1,Database,staging,20.91,cloudgaze-prod-99
2025-09-16,Cloud Storage,us-central1,Data,prod,16.45,cloudgaze-prod-99
2025-09-16,Kubernetes Engine,europe-west1,DevOps,prod,63.75,cloudgaze-prod-99
2025-09-16,Kubernetes Engine,europe-west1,DevOps,staging,28.64,cloudgaze-prod-99
2025-09-16,BigQuery,us-central1,Data,prod,25.14,cloudgaze-prod-99
2025-09-17,Compute Engine,us-central1,Backend,prod,41.37,cloudgaze-prod-99
2025-09-17,Compute Engine,us-central1,Backend,dev,8.75,cloudgaze-prod-99
2025-09-17,Cloud SQL,us-central1,Database,prod,50.93,cloudgaze-prod-99
2025-09-17,Cloud SQL,us-central1,Database,staging,20.45,cloudgaze-prod-99
2025-09-17,Cloud Storage,us-central1,Data,prod,15.92,cloudgaze-prod-99
2025-09-17,Kubernetes Engine,europe-west1,DevOps,prod,63.17,cloudgaze-prod-99
2025-09-17,Kubernetes Engine,europe-west1,DevOps,staging,24.73,cloudgaze-prod-99
2025-09-17,BigQuery,us-central1,Data,prod,22.34,cloudgaze-prod-99
2025-09-18,Compute Engine,us-central1,Backend,prod,47.98,cloudgaze-prod-99
2025-09-18,Compute Engine,us-central1,Backend,dev,15.23,cloudgaze-prod-99
2025-09-18,Cloud SQL,us-central1,Database,prod,49.72,cloudgaze-prod-99
2025-09-18,Cloud SQL,us-central1,Database,staging,20.01,cloudgaze-prod-99
2025-09-18,Cloud Storage,us-central1,Data,prod,18.46,cloudgaze-prod-99
2025-09-18,Kubernetes Engine,europe-west1,DevOps,prod,62.4,cloudgaze-prod-99
2025-09-18,Kubernetes Engine,europe-west1,DevOps,staging,15.99,cloudgaze-prod-99
2025-09-18,BigQuery,us-central1,Data,prod,27.32,cloudgaze-prod-99
2025-09-19,Compute Engine,us-central1,Backend,prod,38.59,cloudgaze-prod-99
2025-09-19,Compute Engine,us-central1,Backend,dev,13.16,cloudgaze-prod-99
2025-09-19,Cloud SQL,us-central1,Database,prod,49.91,cloudgaze-prod-99
2025-09-19,Cloud SQL,us-central1,Database,staging,25.17,cloudgaze-prod-99
2025-09-19,Cloud Storage,us-central1,Data,prod,14.52,cloudgaze-prod-99
2025-09-19,Kubernetes Engine,europe-west1,DevOps,prod,68.49,cloudgaze-prod-99
2025-09-19,Kubernetes Engine,europe-west1,DevOps,staging,23.54,cloudgaze-prod-99
2025-09-19,BigQuery,us-central1,Data,prod,11.56,cloudgaze-prod-99
2025-09-20,Compute Engine,us-central1,Backend,prod,51.69,cloudgaze-prod-99
2025-09-20,Compute Engine,us-central1,Backend,dev,13.64,cloudgaze-prod-99
2025-09-20,Cloud SQL,us-central1,Database,prod,51.71,cloudgaze-prod-99
2025-09-20,Cloud SQL,us-central1,Database,staging,19.77,cloudgaze-prod-99
2025-09-20,Cloud Storage,us-central1,Data,prod,17.05,cloudgaze-prod-99
2025-09-20,Kubernetes Engine,europe-west1,DevOps,prod,64.01,cloudgaze-prod-99
2025-09-20,Kubernetes Engine,europe-west1,DevOps,staging,24.88,cloudgaze-prod-99
2025-09-20,BigQuery,us-central1,Data,prod,33.41,cloudgaze-prod-99
2025-09-21,Compute Engine,us-central1,Backend,prod,38.93,cloudgaze-prod-99
2025-09-21,Compute Engine,us-central1,Backend,dev,11.3,cloudgaze-prod-99
2025-09-21,Cloud SQL,us-central1,Database,prod,51.55,cloudgaze-prod-99
2025-09-21,Cloud SQL,us-central1,Database,staging,22.82,cloudgaze-prod-99
2025-09-21,Cloud Storage,us-central1,Data,prod,16.14,cloudgaze-prod-99
2025-09-21,Kubernetes Engine,europe-west1,DevOps,prod,56.34,cloudgaze-prod-99
2025-09-21,Kubernetes Engine,europe-west1,DevOps,staging,30.07,cloudgaze-prod-99
2025-09-21,BigQuery,us-central1,Data,prod,29.7,cloudgaze-prod-99
2025-09-22,Compute Engine,us-central1,Backend,prod,41.12,cloudgaze-prod-99
2025-09-22,Compute Engine,us-central1,Backend,dev,9.68,cloudgaze-prod-99
2025-09-22,Cloud SQL,us-central1,Database,prod,52.33,cloudgaze-prod-99
2025-09-22,Cloud SQL,us-central1,Database,staging,20.58,cloudgaze-prod-99
2025-09-22,Cloud Storage,us-central1,Data,prod,15.54,cloudgaze-prod-99
2025-09-22,Kubernetes Engine,europe-west1,DevOps,prod,65.42,cloudgaze-prod-99
2025-09-22,Kubernetes Engine,europe-west1,DevOps,staging,23.96,cloudgaze-prod-99
2025-09-22,BigQuery,us-central1,Data,prod,25.1,cloudgaze-prod-99
2025-09-23,Compute Engine,us-central1,Backend,prod,39.0,cloudgaze-prod-99
2025-09-23,Compute Engine,us-central1,Backend,dev,11.34,cloudgaze-prod-99
2025-09-23,Cloud SQL,us-central1,Database,prod,50.7,cloudgaze-prod-99
2025-09-23,Cloud SQL,us-central1,Database,staging,22.52,cloudgaze-prod-99
2025-09-23,Cloud Storage,us-central1,Data,prod,16.4,cloudgaze-prod-99
2025-09-23,Kubernetes Engine,europe-west1,DevOps,prod,61.22,cloudgaze-prod-99
2025-09-23,Kubernetes Engine,europe-west1,DevOps,staging,24.98,cloudgaze-prod-99
2025-09-23,BigQuery,us-central1,Data,prod,23.61,cloudgaze-prod-99
2025-09-24,Compute Engine,us-central1,Backend,prod,40.91,cloudgaze-prod-99
2025-09-24,Compute Engine,us-central1,Backend,dev,15.69,cloudgaze-prod-99
2025-09-24,Cloud SQL,us-central1,Database,prod,54.41,cloudgaze-prod-99
2025-09-24,Cloud SQL,us-central1,Database,staging,19.74,cloudgaze-prod-99
2025-09-24,Cloud Storage,us-central1,Data,prod,16.43,cloudgaze-prod-99
2025-09-24,Kubernetes Engine,europe-west1,DevOps,prod,53.92,cloudgaze-prod-99
2025-09-24,Kubernetes Engine,europe-west1,DevOps,staging,26.68,cloudgaze-prod-99
2025-09-24,BigQuery,us-central1,Data,prod,23.49,cloudgaze-prod-99
2025-09-25,Compute Engine,us-central1,Backend,prod,42.25,cloudgaze-prod-99
2025-09-25,Compute Engine,us-central1,Backend,dev,14.43,cloudgaze-prod-99
2025-09-25,Cloud SQL,us-central1,Database,prod,50.07,cloudgaze-prod-99
2025-09-25,Cloud SQL,us-central1,Database,staging,22.29,cloudgaze-prod-99
2025-09-25,Cloud Storage,us-central1,Data,prod,18.71,cloudgaze-prod-99
2025-09-25,Kubernetes Engine,europe-west1,DevOps,prod,66.25,cloudgaze-prod-99
2025-09-25,Kubernetes Engine,europe-west1,DevOps,staging,26.14,cloudgaze-prod-99
2025-09-25,BigQuery,us-central1,Data,prod,28.08,cloudgaze-prod-99
2025-09-26,Compute Engine,us-central1,Backend,prod,38.74,cloudgaze-prod-99
2025-09-26,Compute Engine,us-central1,Backend,dev,12.91,cloudgaze-prod-99
2025-09-26,Cloud SQL,us-central1,Database,prod,55.45,cloudgaze-prod-99
2025-09-26,Cloud SQL,us-central1,Database,staging,23.24,cloudgaze-prod-99
2025-09-26,Cloud Storage,us-central1,Data,prod,17.83,cloudgaze-prod-99
2025-09-26,Kubernetes Engine,europe-west1,DevOps,prod,60.6,cloudgaze-prod-99
2025-09-26,Kubernetes Engine,europe-west1,DevOps,staging,28.01,cloudgaze-prod-99
2025-09-26,BigQuery,us-central1,Data,prod,40.31,cloudgaze-prod-99
2025-09-27,Compute Engine,us-central1,Backend,prod,42.84,cloudgaze-prod-99
2025-09-27,Compute Engine,us-central1,Backend,dev,13.63,cloudgaze-prod-99
2025-09-27,Cloud SQL,us-central1,Database,prod,53.68,cloudgaze-prod-99
2025-09-27,Cloud SQL,us-central1,Database,staging,21.79,cloudgaze-prod-99
2025-09-27,Cloud Storage,us-central1,Data,prod,16.66,cloudgaze-prod-99
2025-09-27,Kubernetes Engine,europe-west1,DevOps,prod,65.65,cloudgaze-prod-99
2025-09-27,Kubernetes Engine,europe-west1,DevOps,staging,26.14,cloudgaze-prod-99
2025-09-27,BigQuery,us-central1,Data,prod,26.56,cloudgaze-prod-99
2025-09-28,Compute Engine,us-central1,Backend,prod,45.63,cloudgaze-prod-99
2025-09-28,Compute Engine,us-central1,Backend,dev,10.7,cloudgaze-prod-99
2025-09-28,Cloud SQL,us-central1,Database,prod,51.76,cloudgaze-prod-99
2025-09-28,Cloud SQL,us-central1,Database,staging,20.3,cloudgaze-prod-99
2025-09-28,Cloud Storage,us-central1,Data,prod,17.37,cloudgaze-prod-99
2025-09-28,Kubernetes Engine,europe-west1,DevOps,prod,61.23,cloudgaze-prod-99
2025-09-28,Kubernetes Engine,europe-west1,DevOps,staging,23.54,cloudgaze-prod-99
2025-09-28,BigQuery,us-central1,Data,prod,15.29,cloudgaze-prod-99
2025-09-29,Compute Engine,us-central1,Backend,prod,35.67,cloudgaze-prod-99
2025-09-29,Compute Engine,us-central1,Backend,dev,15.48,cloudgaze-prod-99
2025-09-29,Cloud SQL,us-central1,Database,prod,53.24,cloudgaze-prod-99
2025-09-29,Cloud SQL,us-central1,Database,staging,20.94,cloudgaze-prod-99
2025-09-29,Cloud Storage,us-central1,Data,prod,17.69,cloudgaze-prod-99
2025-09-29,Kubernetes Engine,europe-west1,DevOps,prod,60.54,cloudgaze-prod-99
2025-09-29,Kubernetes Engine,europe-west1,DevOps,staging,21.88,cloudgaze-prod-99
2025-09-29,BigQuery,us-central1,Data,prod,37.23,cloudgaze-prod-99
2025-09-30,Compute Engine,us-central1,Backend,prod,46.24,cloudgaze-prod-99
2025-09-30,Compute Engine,us-central1,Backend,dev,15.28,cloudgaze-prod-99
2025-09-30,Cloud SQL,us-central1,Database,prod,50.74,cloudgaze-prod-99
2025-09-30,Cloud SQL,us-central1,Database,staging,17.91,cloudgaze-prod-99
2025-09-30,Cloud Storage,us-central1,Data,prod,15.52,cloudgaze-prod-99
2025-09-30,Kubernetes Engine,europe-west1,DevOps,prod,63.46,cloudgaze-prod-99
2025-09-30,Kubernetes Engine,europe-west1,DevOps,staging,29.4,cloudgaze-prod-99
2025-09-30,BigQuery,us-central1,Data,prod,26.25,cloudgaze-prod-99
2025-10-01,Compute Engine,us-central1,Backend,prod,48.95,cloudgaze-prod-99
2025-10-01,Compute Engine,us-central1,Backend,dev,11.32,cloudgaze-prod-99
2025-10-01,Cloud SQL,us-central1,Database,prod,53.1,cloudgaze-prod-99
2025-10-01,Cloud SQL,us-central1,Database,staging,20.16,cloudgaze-prod-99
2025-10-01,Cloud Storage,us-central1,Data,prod,17.77,cloudgaze-prod-99
2025-10-01,Kubernetes Engine,europe-west1,DevOps,prod,64.05,cloudgaze-prod-99
2025-10-01,Kubernetes Engine,europe-west1,DevOps,staging,25.31,cloudgaze-prod-99
2025-10-01,BigQuery,us-central1,Data,prod,17.61,cloudgaze-prod-99
2025-10-02,Compute Engine,us-central1,Backend,prod,44.02,cloudgaze-prod-99
2025-10-02,Compute Engine,us-central1,Backend,dev,12.92,cloudgaze-prod-99
2025-10-02,Cloud SQL,us-central1,Database,prod,49.89,cloudgaze-prod-99
2025-10-02,Cloud SQL,us-central1,Database,staging,21.69,cloudgaze-prod-99
2025-10-02,Cloud Storage,us-central1,Data,prod,18.84,cloudgaze-prod-99
2025-10-02,Kubernetes Engine,europe-west1,DevOps,prod,68.54,cloudgaze-prod-99
2025-10-02,Kubernetes Engine,europe-west1,DevOps,staging,26.82,cloudgaze-prod-99
2025-10-02,BigQuery,us-central1,Data,prod,37.81,cloudgaze-prod-99
2025-10-03,Compute Engine,us-central1,Backend,prod,41.5,cloudgaze-prod-99
2025-10-03,Compute Engine,us-central1,Backend,dev,9.65,cloudgaze-prod-99
2025-10-03,Cloud SQL,us-central1,Database,prod,52.72,cloudgaze-prod-99
2025-10-03,Cloud SQL,us-central1,Database,staging,20.68,cloudgaze-prod-99
2025-10-03,Cloud Storage,us-central1,Data,prod,16.21,cloudgaze-prod-99
2025-10-03,Kubernetes Engine,europe-west1,DevOps,prod,53.6,cloudgaze-prod-99
2025-10-03,Kubernetes Engine,europe-west1,DevOps,staging,22.55,cloudgaze-prod-99
2025-10-03,BigQuery,us-central1,Data,prod,18.23,cloudgaze-prod-99
2025-10-04,Compute Engine,us-central1,Backend,prod,39.73,cloudgaze-prod-99
2025-10-04,Compute Engine,us-central1,Backend,dev,14.86,cloudgaze-prod-99
2025-10-04,Cloud SQL,us-central1,Database,prod,54.87,cloudgaze-prod-99
2025-10-04,Cloud SQL,us-central1,Database,staging,20.16,cloudgaze-prod-99
2025-10-04,Cloud Storage,us-central1,Data,prod,16.51,cloudgaze-prod-99
2025-10-04,Kubernetes Engine,europe-west1,DevOps,prod,69.04,cloudgaze-prod-99
2025-10-04,Kubernetes Engine,europe-west1,DevOps,staging,21.74,cloudgaze-prod-99
2025-10-04,BigQuery,us-central1,Data,prod,16.61,cloudgaze-prod-99
2025-10-05,Compute Engine,us-central1,Backend,prod,42.43,cloudgaze-prod-99
2025-10-05,Compute Engine,us-central1,Backend,dev,16.85,cloudgaze-prod-99
2025-10-05,Cloud SQL,us-central1,Database,prod,52.41,cloudgaze-prod-99
2025-10-05,Cloud SQL,us-central1,Database,staging,20.57,cloudgaze-prod-99
2025-10-05,Cloud Storage,us-central1,Data,prod,18.92,cloudgaze-prod-99
2025-10-05,Kubernetes Engine,europe-west1,DevOps,prod,69.83,cloudgaze-prod-99
2025-10-05,Kubernetes Engine,europe-west1,DevOps,staging,18.98,cloudgaze-prod-99
2025-10-05,BigQuery,us-central1,Data,prod,34.9,cloudgaze-prod-99
2025-10-06,Compute Engine,us-central1,Backend,prod,43.77,cloudgaze-prod-99
2025-10-06,Compute Engine,us-central1,Backend,dev,11.86,cloudgaze-prod-99
2025-10-06,Cloud SQL,us-central1,Database,prod,53.72,cloudgaze-prod-99
2025-10-06,Cloud SQL,us-central1,Database,staging,20.71,cloudgaze-prod-99
2025-10-06,Cloud Storage,us-central1,Data,prod,18.2,cloudgaze-prod-99
2025-10-06,Kubernetes Engine,europe-west1,DevOps,prod,62.85,cloudgaze-prod-99
2025-10-06,Kubernetes Engine,europe-west1,DevOps,staging,24.87,cloudgaze-prod-99
2025-10-06,BigQuery,us-central1,Data,prod,38.2,cloudgaze-prod-99
2025-10-07,Compute Engine,us-central1,Backend,prod,39.23,cloudgaze-prod-99
2025-10-07,Compute Engine,us-central1,Backend,dev,11.29,cloudgaze-prod-99
2025-10-07,Cloud SQL,us-central1,Database,prod,53.42,cloudgaze-prod-99
2025-10-07,Cloud SQL,us-central1,Database,staging,23.85,cloudgaze-prod-99
2025-10-07,Cloud Storage,us-central1,Data,prod,18.53,cloudgaze-prod-99
2025-10-07,Kubernetes Engine,europe-west1,DevOps,prod,61.41,cloudgaze-prod-99
2025-10-07,Kubernetes Engine,europe-west1,DevOps,staging,27.06,cloudgaze-prod-99
2025-10-07,BigQuery,us-central1,Data,prod,31.94,cloudgaze-prod-99
2025-10-08,Compute Engine,us-central1,Backend,prod,42.59,cloudgaze-prod-99
2025-10-08,Compute Engine,us-central1,Backend,dev,13.19,cloudgaze-prod-99
2025-10-08,Cloud SQL,us-central1,Database,prod,51.39,cloudgaze-prod-99
2025-10-08,Cloud SQL,us-central1,Database,staging,19.8,cloudgaze-prod-99
2025-10-08,Cloud Storage,us-central1,Data,prod,18.49,cloudgaze-prod-99
2025-10-08,Kubernetes Engine,europe-west1,DevOps,prod,55.43,cloudgaze-prod-99
2025-10-08,Kubernetes Engine,europe-west1,DevOps,staging,23.14,cloudgaze-prod-99
2025-10-08,BigQuery,us-central1,Data,prod,24.67,cloudgaze-prod-99
2025-10-09,Compute Engine,us-central1,Backend,prod,44.46,cloudgaze-prod-99
2025-10-09,Compute Engine,us-central1,Backend,dev,13.2,cloudgaze-prod-99
2025-10-09,Cloud SQL,us-central1,Database,prod,53.6,cloudgaze-prod-99
2025-10-09,Cloud SQL,us-central1,Database,staging,21.36,cloudgaze-prod-99
2025-10-09,Cloud Storage,us-central1,Data,prod,17.2,cloudgaze-prod-99
2025-10-09,Kubernetes Engine,europe-west1,DevOps,prod,52.13,cloudgaze-prod-99
2025-10-09,Kubernetes Engine,europe-west1,DevOps,staging,22.45,cloudgaze-prod-99
2025-10-09,BigQuery,us-central1,Data,prod,17.13,cloudgaze-prod-99
2025-10-10,Compute Engine,us-central1,Backend,prod,40.87,cloudgaze-prod-99
2025-10-10,Compute Engine,us-central1,Backend,dev,13.73,cloudgaze-prod-99
2025-10-10,Cloud SQL,us-central1,Database,prod,51.56,cloudgaze-prod-99
2025-10-10,Cloud SQL,us-central1,Database,staging,21.35,cloudgaze-prod-99
2025-10-10,Cloud Storage,us-central1,Data,prod,15.88,cloudgaze-prod-99
2025-10-10,Kubernetes Engine,europe-west1,DevOps,prod,59.93,cloudgaze-prod-99
2025-10-10,Kubernetes Engine,europe-west1,DevOps,staging,20.16,cloudgaze-prod-99
2025-10-10,BigQuery,us-central1,Data,prod,32.08,cloudgaze-prod-99
2025-10-11,Compute Engine,us-central1,Backend,prod,44.15,cloudgaze-prod-99
2025-10-11,Compute Engine,us-central1,Backend,dev,11.37,cloudgaze-prod-99
2025-10-11,Cloud SQL,us-central1,Database,prod,50.96,cloudgaze-prod-99
2025-10-11,Cloud SQL,us-central1,Database,staging,20.41,cloudgaze-prod-99
2025-10-11,Cloud Storage,us-central1,Data,prod,18.1,cloudgaze-prod-99
2025-10-11,Kubernetes Engine,europe-west1,DevOps,prod,59.69,cloudgaze-prod-99
2025-10-11,Kubernetes Engine,europe-west1,DevOps,staging,25.89,cloudgaze-prod-99
2025-10-11,BigQuery,us-central1,Data,prod,27.21,cloudgaze-prod-99
2025-10-12,Compute Engine,us-central1,Backend,prod,47.02,cloudgaze-prod-99
